,Point,Coeff,Intercept,R2,2025,2030,2035,2040,2050,2075,2100,yearcoeff_mm,Lat,Long
21719,"(-53.5, -53.5)",-4.3736001716477994e-07,-0.08960380983817916,0.0004771427598160294,-0.09474891308010563,-0.09554753247144852,-0.0963461518627914,-0.09714477125413427,-0.09874244739683724,-0.10273598171356883,-0.10672951603030044,-0.15963640626514466,-53.5,-53.5
21720,"(-53.5, -52.5)",-2.4194792056306547e-06,-0.12471035192220192,0.010941701395289272,-0.15317310529724093,-0.1575910743267225,-0.16200904335620409,-0.16642701238568566,-0.17526536992385444,-0.19735763455046795,-0.21944989917708144,-0.883109910055189,-53.5,-52.5
21721,"(-53.5, -51.5)",-3.4537748604496103e-06,-0.16550878709108693,0.018273263353507874,-0.20613899454941612,-0.21244558744459716,-0.2187521803397781,-0.2250587732349591,-0.23767541280018156,-0.2692118310509469,-0.3007482493017123,-1.2606278240641078,-53.5,-51.5
21722,"(-53.5, -50.5)",-3.2893093445253053e-06,-0.22164732043257115,0.01551446260084943,-0.26034275556156683,-0.2663490344246701,-0.27235531328777324,-0.2783615921508765,-0.2903774391864274,-0.32041212281128795,-0.35044680643614856,-1.2005979107517364,-53.5,-50.5
21723,"(-53.5, -49.5)",-2.3178504324276606e-06,-0.2940684017490892,0.007903910117575741,-0.3213355942361681,-0.32556798912578105,-0.329800384015394,-0.3340327789050069,-0.3424998865346651,-0.3636641788331621,-0.3848284711316591,-0.8460154078360962,-53.5,-49.5
21724,"(-53.5, -48.5)",-1.0157284649462777e-06,-0.37722874470390705,0.0017045280952939779,-0.389177774365535,-0.3910324945425269,-0.3928872147195188,-0.3947419348965107,-0.39845239097895946,-0.4077270075923839,-0.4170016242058084,-0.3707408897053914,-53.5,-48.5
21803,"(-52.5, -135.5)",-2.682084763031233e-06,0.2616358621271316,0.015053188731116609,0.23008381697483216,0.2251863301975371,0.22028884342024208,0.21539135664294706,0.20559370100359395,0.18110358503235574,0.15661346906111756,-0.9789609385064001,-52.5,-135.5
21804,"(-52.5, -134.5)",-8.247229603318018e-07,0.2691535220584965,0.001208734069940931,0.2594514811531532,0.2579455370275873,0.25643959290202145,0.2549336487764556,0.2519209358023635,0.24439039045157385,0.2368598451007841,-0.3010238805211077,-52.5,-134.5
21821,"(-52.5, -117.5)",-5.449267986258318e-07,0.1139443033642472,0.0005077163810207619,0.10753378450521292,0.10653874817092217,0.1055437118366314,0.10454867550234062,0.10255805790696046,0.09758233130870797,0.09260660471045552,-0.1988982814984286,-52.5,-117.5
21822,"(-52.5, -116.5)",-1.0215988111515648e-06,0.12195988717588857,0.0016662155249906885,0.10994179876150158,0.10807635933233882,0.10621091990317606,0.1043454804740133,0.10061358001687663,0.0912853612722517,0.08195714252762676,-0.37288356607032114,-52.5,-116.5
21823,"(-52.5, -115.5)",-1.1450507942444049e-06,0.13832361700286525,0.0020185359603719366,0.12485323945937407,0.12276237670908377,0.1206715139587935,0.11858065120850322,0.1143977806571284,0.10394232185488277,0.09348686305263708,-0.4179435398992078,-52.5,-115.5
21824,"(-52.5, -114.5)",-1.063913182139457e-06,0.15944694669009238,0.0017638471786125542,0.1469310720154038,0.14498836654481714,0.1430456610742305,0.14110295560364386,0.13721648074928844,0.12750188948317304,0.11778729821705765,-0.3883283114809018,-52.5,-114.5
21825,"(-52.5, -113.5)",-8.056280591168588e-07,0.1808961289249634,0.001107183126525135,0.17141872043751266,0.16994764360156528,0.1684765667656179,0.16700548992967051,0.16406253062971665,0.1567063408219206,0.14935015101412458,-0.2940542415776534,-52.5,-113.5
21826,"(-52.5, -112.5)",-3.3214445419636714e-07,0.19880626067128385,0.0002214920456541369,0.19489891331211776,0.19429241753875526,0.19368592176539265,0.1930794259920301,0.19186610230085074,0.18883329128958373,0.1858004802783167,-0.121232725781674,-52.5,-112.5
21864,"(-52.5, -136.5)",-5.467456426203154e-06,0.25814179996983194,0.057518802896661676,0.19382264257197804,0.18383906713773107,0.17385549170348413,0.16387191626923714,0.14389929794431705,0.09397595331665604,0.04405260868899505,-1.9956215955641512,-52.5,-136.5
21885,"(-52.5, -51.5)",-5.005438138252565e-07,-0.16011594174705676,0.0006212809909018624,-0.1660043391728971,-0.166918332176942,-0.16783232518098692,-0.16874631818503186,-0.1705748047369355,-0.1751452703009739,-0.17971573586501233,-0.18269849204621863,-52.5,-51.5
21886,"(-52.5, -50.5)",-8.867852771355438e-07,-0.21771919039592916,0.0015187459675217731,-0.22815133239615165,-0.2297706023122012,-0.23138987222825064,-0.23300914214430016,-0.23624856876167635,-0.24434580512720094,-0.2524430414927256,-0.32367662615447346,-52.5,-50.5
21887,"(-52.5, -49.5)",-3.6177236623299594e-07,-0.29179083410667056,0.00022633513221814727,-0.2960467242230355,-0.29670732056377697,-0.2973679169045184,-0.29802851324525986,-0.299350067699109,-0.3026534111751825,-0.30595675465125605,-0.1320469136750435,-52.5,-49.5
21894,"(-52.5, -137.5)",-8.137182752854005e-06,0.2566130269598141,0.09630757799637568,0.16088720905523962,0.1460287133485282,0.1311702176418168,0.1163117219351054,0.08658659333892971,0.012285977622619793,-0.06201463809369012,-2.9700717047917116,-52.5,-137.5
21895,"(-52.5, -139.5)",-8.77718002295388e-06,0.247787596135886,0.09575398843397442,0.14453285034585658,0.1285057196239428,0.11247858890202904,0.09645145818011523,0.0643884195562647,-0.01575601123332715,-0.09590044202291904,-3.2036707083781657,-52.5,-139.5
21962,"(-52.5, -164.5)",-6.457597223350853e-07,0.08463130340831627,0.0012071170452991884,0.07703458603476633,0.07585542878178246,0.0746762715287986,0.07349711427581472,0.07113815401012466,0.065241721985483,0.05934528996084134,-0.23570229865230613,-52.5,-164.5
21963,"(-52.5, -163.5)",-1.4695257206123468e-06,0.08936755677774469,0.006519161167206855,0.07208005620046104,0.0693967022346229,0.06671334826878475,0.0640299943029466,0.0586618168455497,0.04524357749063836,0.03182533813572703,-0.5363768880235066,-52.5,-163.5
21964,"(-52.5, -162.5)",-9.652541473652236e-07,0.0927305657195482,0.002718590505906504,0.08137531592994371,0.07961276185685481,0.07785020778376593,0.07608765371067702,0.07256158031035186,0.06374784469076,0.054934109071168136,-0.3523177637883066,-52.5,-162.5
21979,"(-52.5, -147.5)",-1.3280149535425241e-06,0.2618911412910889,0.002442123197268442,0.24626837337761465,0.243843418072446,0.2414184627672773,0.2389935074621087,0.23414226883681785,0.22201616429602106,0.20989005975522426,-0.48472545804302136,-52.5,-147.5
21980,"(-52.5, -146.5)",-5.3810735514670585e-06,0.26477892947400605,0.040931777583111166,0.2014759802145476,0.1916501399095687,0.18182429960458985,0.171998459299611,0.15234139761610185,0.10320681501765612,0.05407223241921042,-1.9640918462854764,-52.5,-146.5
21981,"(-52.5, -145.5)",-7.428508471856996e-06,0.2622848533793556,0.08900634239834804,0.1748958797164299,0.161331423246819,0.14776696677720813,0.13420251030759728,0.10706616885990368,0.03923645800337744,-0.028593252853148787,-2.7114055922278033,-52.5,-145.5
21982,"(-52.5, -144.5)",-7.630656825673578e-06,0.2557477496580948,0.10909208239618462,0.16598070276087085,0.1520471233971909,0.13811354403351095,0.12417996466983099,0.09630517528564543,0.026629647810419987,-0.043045879664805435,-2.7851897413708557,-52.5,-144.5
21983,"(-52.5, -143.5)",-6.861401099822884e-06,0.24826569659847306,0.10340416969038124,0.16754817406015665,0.15501925565188007,0.1424903372436035,0.1299614188353269,0.10489672061767387,0.042245267175191135,-0.0204061862672916,-2.5044114014353527,-52.5,-143.5
21984,"(-52.5, -142.5)",-6.039797450323361e-06,0.2420139378698177,0.09498668605313708,0.1709617606642137,0.15993309051992327,0.14890442037563278,0.13787575023134235,0.1158123701453111,0.060662979626408486,0.0055135891075058785,-2.2045260693680264,-52.5,-142.5
21985,"(-52.5, -141.5)",-5.99508760092053e-06,0.2389580471069893,0.08552714624005853,0.16843183656976013,0.15748480661047926,0.14653777665119838,0.1355907466919175,0.1136906916857548,0.058949546801749436,0.004208401917744076,-2.1882069743359933,-52.5,-141.5
21986,"(-52.5, -140.5)",-7.1279147757617095e-06,0.2411937514704497,0.0838565474246542,0.157340962048389,0.1443253896678481,0.13130981728730726,0.11829424490676635,0.09225597223090884,0.027170982413428663,-0.037914007404051486,-2.6016888931530238,-52.5,-140.5
21988,"(-52.5, -138.5)",-9.410855607053999e-06,0.25384479941118354,0.10585214001113596,0.1431354940498003,0.1259512717113197,0.1087670493728391,0.0915828270343585,0.057204971501790235,-0.028725551046219818,-0.11465607359422993,-3.4349622965747093,-52.5,-138.5
22129,"(-11.5, -92.5)",-3.803444079825631e-07,0.6111198987106202,0.00046027014872818134,0.6066455270951133,0.6059510182061372,0.605256509317161,0.6045620004281849,0.6031726023058246,0.5996996775165357,0.5962267527272471,-0.13882570891363555,-11.5,-92.5
22288,"(-15.5, -75.5)",-1.073009394798413e-06,0.4895684116119021,0.003506800364815765,0.4769455290914935,0.4749862139365916,0.4730268987816898,0.4710675836267878,0.4671478803075893,0.4573502315236849,0.4475525827397806,-0.3916484291014207,-15.5,-75.5
22311,"(-15.5, -80.5)",-1.1306692735172231e-07,0.5409669947019047,4.9166607405504166e-05,0.539636875368539,0.5394304151591948,0.5392239549498505,0.5390174947405063,0.5386044612548905,0.5375720471412418,0.5365396330275933,-0.041269428483378646,-15.5,-80.5
22312,"(-15.5, -79.5)",-5.360196887079454e-07,0.5309201347768684,0.001078337971401222,0.5246143991589082,0.5236356272073274,0.5226568552557467,0.5216780833041661,0.5197200033813159,0.5148256076037236,0.5099312118261313,-0.19564718637840006,-15.5,-79.5
22313,"(-15.5, -78.5)",-8.758900558490303e-07,0.5197576292677853,0.0027659623429646674,0.5094536586507774,0.5078542834087971,0.5062549081668167,0.5046555329248363,0.5014559065508198,0.4934581544508624,0.4854604023509049,-0.31969987038489606,-15.5,-78.5
22314,"(-15.5, -77.5)",-1.0609391367581288e-06,0.5084950699982839,0.003842172356224194,0.4960141819934613,0.4940769071297409,0.4921396322660205,0.4902023574023002,0.4863267467357227,0.4766393114779843,0.4669518762202458,-0.387242784916717,-15.5,-77.5
22315,"(-15.5, -76.5)",-1.113882245130008e-06,0.4978961051140423,0.0039789331328343724,0.4847923943823329,0.4827584454027255,0.4807244964231181,0.4786905474435107,0.4746215356020508,0.4644506768217687,0.4542798180414866,-0.4065670194724529,-15.5,-76.5
22381,"(-14.5, -86.5)",-1.0561863403414798e-08,0.581940177860248,4.853591611952979e-07,0.5818159280991703,0.5817966421365955,0.5817773561740209,0.5817580702114463,0.5817194877244336,0.581623047349697,0.5815266069749605,-0.003855080142246401,-14.5,-86.5
22382,"(-14.5, -84.5)",-2.612027813478417e-07,0.5683722891799793,0.00026311614738494526,0.5652994996602033,0.5648225433814621,0.564345587102721,0.5638686308239798,0.5629144570637161,0.560529414467229,0.5581443718707418,-0.09533901519196222,-14.5,-84.5
22398,"(-14.5, -83.5)",-3.1457040458084466e-07,0.5617591610458058,0.00035790712541039493,0.5580585548063167,0.5574841492475522,0.5569097436887875,0.5563353381300229,0.5551862124420891,0.5523138700778614,0.5494415277136336,-0.1148181976720083,-14.5,-83.5
22399,"(-14.5, -82.5)",-4.187550043273074e-07,0.5550511318032612,0.0005983929800659205,0.5501248979323548,0.5493602512944531,0.5485956046565514,0.5478309580186497,0.546301245987842,0.5424775940433294,0.5386539420988168,-0.1528455765794672,-14.5,-82.5
22400,"(-14.5, -81.5)",-6.136720961151567e-07,0.5475575803889375,0.0012303123234931324,0.5403383418502389,0.5392177766027325,0.5380972113552263,0.53697664610772,0.5347349019406114,0.5291314620309838,0.5235280221213563,-0.2239903150820322,-14.5,-81.5
22401,"(-14.5, -80.5)",-8.957352335149782e-07,0.5388173905379571,0.002541921590284546,0.5282799612508868,0.5266443487144885,0.5250087361780902,0.5233731236416919,0.5201010028336616,0.5119220444164363,0.503743085999211,-0.32694336023296705,-14.5,-80.5
22402,"(-14.5, -79.5)",-1.2287662105008032e-06,0.5288092710602001,0.004633776467042994,0.5143540653598687,0.5121103382594943,0.5098666111591198,0.5076228840587453,0.5031342010917859,0.491914336823703,0.4806944725556202,-0.4484996668327932,-14.5,-79.5
22403,"(-14.5, -78.5)",-1.5112526681186268e-06,0.5189175604056744,0.006703543576189186,0.5011391840179269,0.4983796366459423,0.4956200892739576,0.492860541901973,0.4873399359053357,0.4735406877927445,0.4597414396801533,-0.5516072238632989,-14.5,-78.5
22404,"(-14.5, -77.5)",-1.6756247520710806e-06,0.5100130875975962,0.007835582185281242,0.4903010380142321,0.4872413472169502,0.4841816564196684,0.4811219656223866,0.475000908403071,0.45970077879191,0.44440064918074895,-0.6116030345059444,-14.5,-77.5
22405,"(-14.5, -76.5)",-1.7301047414080769e-06,0.501804050033791,0.00795503156082078,0.4814510978558664,0.4782919265980553,0.4751327553402441,0.471973584082433,0.4656535114620693,0.4498559250682721,0.43405833867447496,-0.6314882306139481,-14.5,-76.5
22406,"(-14.5, -75.5)",-1.7211844789986099e-06,0.4954759492724203,0.007563998919942193,0.4752279350614807,0.4720850522028292,0.4689421693441778,0.4657992864855263,0.4595117995837444,0.4437956641060081,0.42807952862827175,-0.6282323348344926,-14.5,-75.5
22407,"(-14.5, -85.5)",-1.8032139638228272e-07,0.5751411593846595,0.00013339136026691012,0.5730198584776183,0.5726905916078242,0.5723613247380303,0.5720320578682362,0.5713733438072517,0.5697268291368851,0.5680803144665184,-0.0658173096795332,-14.5,-85.5
22608,"(-16.5, -78.5)",-2.12342553617498e-07,0.5204938607822126,0.000177881644941591,0.5179958629814564,0.5176081254785508,0.5172203879756453,0.5168326504727397,0.516056963124375,0.5141180632672936,0.5121791634102122,-0.07750503207038677,-16.5,-78.5
22609,"(-16.5, -77.5)",-3.55874460433068e-07,0.5067734360829828,0.0004780101424572969,0.5025869289304481,0.5019371021656973,0.5012872754009465,0.5006374486361957,0.4993374392322338,0.4960879495340194,0.4928384598358051,-0.1298941780580698,-16.5,-77.5
22610,"(-16.5, -76.5)",-3.853144347284141e-07,0.4936184633549455,0.0005298198349951155,0.4890856243448004,0.4883820401869863,0.4876784560291722,0.4869748718713581,0.4855673182412952,0.4820490121377901,0.478530706034285,-0.14063976867587114,-16.5,-76.5
22611,"(-16.5, -75.5)",-3.101035372297538e-07,0.4807794588826192,0.0003253590488381253,0.4771314008706484,0.4765651518116669,0.4759989027526853,0.4754326536937038,0.4742998454722035,0.4714682900737586,0.4686367346753138,-0.11318779108886014,-16.5,-75.5
22612,"(-16.5, -74.5)",-1.5642605654980108e-07,0.468152768942515,7.96255596061668e-05,0.4663125728132631,0.4660269388340032,0.4657413048547432,0.4654556708754833,0.4648842464909069,0.4634559201685506,0.4620275938461944,-0.0570955106406774,-16.5,-74.5
22953,"(-12.5, -77.5)",-2.3443627094364067e-06,0.5194525638391175,0.011024374740344012,0.4918734809253077,0.4875926746178768,0.4833118683104458,0.479031062003015,0.4704671050254438,0.44906072912558004,0.42765435322571616,-0.8556923889442885,-12.5,-77.5
22954,"(-12.5, -78.5)",-2.2046240971279618e-06,0.5258648574461046,0.010070910090437705,0.4999296595674913,0.4959040159661355,0.4918783723647799,0.4878527287634242,0.4797992369366158,0.4596688143057404,0.43953839167486497,-0.804687795451706,-12.5,-78.5
22969,"(-12.5, -91.5)",-1.9144204931040035e-08,0.6087163133354621,1.4700953411272977e-06,0.6084911009086533,0.6084561435904492,0.6084211862722452,0.608386228954041,0.608316295173428,0.6081414894382027,0.6079666837029774,-0.006987634799829613,-12.5,-91.5
22970,"(-12.5, -90.5)",-2.280931538092712e-07,0.6022551480512132,0.00020102848439362833,0.5995718601898009,0.5991553620909452,0.5987388639920894,0.5983223658932337,0.5974891416023684,0.595406423014936,0.5933237044275035,-0.08325400114038398,-12.5,-90.5
22971,"(-12.5, -89.5)",-4.647465396522636e-07,0.5958874902319821,0.0008016671979870216,0.5904202119395128,0.5895715847581077,0.5887229575767027,0.5878743303952976,0.5861766112859479,0.5819330106323831,0.5776894099788182,-0.16963248697307623,-12.5,-89.5
22972,"(-12.5, -88.5)",-6.909080115771087e-07,0.5897207421566709,0.0017038711345019886,0.5815929003084778,0.580331302279338,0.5790697042501982,0.5778081062210584,0.5752842192547672,0.5689755382010566,0.5626668571473461,-0.25218142422564466,-12.5,-88.5
22973,"(-12.5, -87.5)",-8.962609541526787e-07,0.5838642894992478,0.0027667582847485943,0.5733206756345959,0.5716841031323131,0.5700475306300302,0.5684109581277474,0.5651369168622278,0.5569531580898597,0.5487693993174915,-0.3271352482657277,-12.5,-87.5
22974,"(-12.5, -86.5)",-1.0856623210885038e-06,0.578181328301848,0.00389271653620249,0.5654095967565629,0.5634271773582552,0.5614447579599476,0.55946233856164,0.5554964141027037,0.5455832314488446,0.5356700487949855,-0.39626674719730387,-12.5,-86.5
22975,"(-12.5, -85.5)",-1.2396318547474688e-06,0.5724572053476854,0.004781683122108138,0.5578741762084362,0.5556106084416673,0.5533470406748984,0.5510834729081295,0.5465550977427371,0.5352360192770379,0.5239169408113388,-0.45246562698282605,-12.5,-85.5
22976,"(-12.5, -84.5)",-1.3445850894888835e-06,0.5666110552306511,0.005214260450490116,0.5507933562379039,0.5483381438644972,0.5458829314910905,0.5434277191176838,0.5385159497857809,0.5262385433336579,0.5139611368815349,-0.49077355766344244,-12.5,-84.5
22977,"(-12.5, -83.5)",-1.4487901016119347e-06,0.5605719714368433,0.005575634577070554,0.5435284046814806,0.5408829139559371,0.5382374232303938,0.5355919325048504,0.5302995022636621,0.5170705998458434,0.5038416974280249,-0.5288083870883562,-12.5,-83.5
22978,"(-12.5, -82.5)",-1.596681859815093e-06,0.5540540723788533,0.006282789659990185,0.5352707069799886,0.5323551659039661,0.5294396248279438,0.5265240837519215,0.5206914049180169,0.5061121028560454,0.4915328007940737,-0.582788878832509,-12.5,-82.5
22979,"(-12.5, -81.5)",-1.7562304916625585e-06,0.5468410515490636,0.007172811903642606,0.5261807560451452,0.5229738791673695,0.5197670022895936,0.5165601254118177,0.5101446154257744,0.4941084748064036,0.4780723341870328,-0.6410241294568338,-12.5,-81.5
22980,"(-12.5, -80.5)",-1.9108354013870237e-06,0.5394927311930209,0.008116891952068439,0.5170136635311039,0.5135244780881713,0.5100352926452385,0.5065461072023059,0.499565825481039,0.4821179874309741,0.4646701493809092,-0.6974549215062636,-12.5,-80.5
22981,"(-12.5, -79.5)",-2.058268313163123e-06,0.5325593814065391,0.009070765583656049,0.5083459129704881,0.5045875150306522,0.5008291170908165,0.4970707191509806,0.4895518650029957,0.4707578170355032,0.4519637690680107,-0.7512679343045399,-12.5,-79.5
23240,"(-11.5, -105.5)",-3.510382669590542e-08,0.7020770446394412,4.772222858773212e-06,0.7016640832221905,0.7015999836346438,0.7015358840470971,0.7014717844595504,0.7013435501806302,0.7010230171390699,0.7007024840975097,-0.01281289674400548,-11.5,-105.5
23241,"(-11.5, -104.5)",-9.295853380900316e-08,0.6938272961090961,3.299805678647072e-05,0.6927337319173669,0.6925639896346316,0.6923942473518964,0.6922245050691611,0.6918849275451568,0.6910361231729468,0.6901873188007368,-0.03392986484028615,-11.5,-104.5
23242,"(-11.5, -103.5)",-1.6749431547530286e-07,0.6857769703257774,0.00010539797229669468,0.683806567198526,0.6835007225784681,0.6831948779584102,0.6828890333383523,0.6822771766039211,0.680747786009316,0.6792183954147111,-0.061135425148485543,-11.5,-103.5
23243,"(-11.5, -102.5)",-2.405762068726867e-07,0.6779405010545877,0.0002133588576870293,0.6751103625569375,0.6746710704031879,0.6742317782494384,0.6737924860956889,0.6729136612119829,0.6707169598670284,0.6685202585220739,-0.08781031550853066,-11.5,-102.5
23244,"(-11.5, -101.5)",-2.965345097650964e-07,0.6703674786196772,0.0003180411245810033,0.6668790466468005,0.6663375746319695,0.6657961026171384,0.6652546306023074,0.6641713900381355,0.6614637334294704,0.6587560768208053,-0.10823509606426018,-11.5,-101.5
23245,"(-11.5, -100.5)",-3.329496718428409e-07,0.6630888366115641,0.0003937547523182872,0.659172016672005,0.6585640505712199,0.6579560844704351,0.6573481183696499,0.656131853218408,0.653091689764811,0.650051526311214,-0.12152663022263695,-11.5,-100.5
23246,"(-11.5, -99.5)",-3.3134941537433325e-07,0.6560562204055879,0.00038380547513239266,0.6521582258831242,0.6515531818506507,0.6509481378181772,0.6503430937857037,0.6491326743713411,0.6461071228595582,0.6430815713477751,-0.12094253661163162,-11.5,-99.5
23247,"(-11.5, -98.5)",-2.763491820733782e-07,0.6492160661678886,0.0002644798096572698,0.6459650943899774,0.6454604807835114,0.6449558671770454,0.6444512535705794,0.6434417500084654,0.6409184056269533,0.6383950612454413,-0.10086745145678304,-11.5,-98.5
23248,"(-11.5, -97.5)",-1.937174998110436e-07,0.6425772880992109,0.0001296845705986982,0.6402983954314337,0.6399446672767788,0.6395909391221238,0.6392372109674689,0.6385295609406592,0.6367607264498845,0.6349918919591099,-0.07070688743103092,-11.5,-97.5
23249,"(-11.5, -96.5)",-1.3285280527457527e-07,0.6361562743407562,6.096625154927704e-05,0.6345933939395061,0.6343508047170747,0.6341082154946434,0.633865626272212,0.633380314974544,0.6321672360095818,0.6309541570446197,-0.04849127392521998,-11.5,-96.5
23250,"(-11.5, -95.5)",-1.3002584195216274e-07,0.6299247133778842,5.819092504433243e-05,0.6283950893731589,0.6281576621857543,0.6279202349983497,0.6276828078109451,0.6272078234102938,0.6260205574474286,0.6248332914845635,-0.04745943231253941,-11.5,-95.5
23251,"(-11.5, -94.5)",-1.7855129336825472e-07,0.6237372759433333,0.00010838594075812671,0.6216367985281491,0.6213107638664587,0.6209847292047682,0.6206586945430779,0.6200064466684035,0.6183760948086581,0.6167457429489125,-0.06517122207941298,-11.5,-94.5
23252,"(-11.5, -93.5)",-2.596423311932569e-07,0.6174476695372991,0.00022321663171909198,0.6143932371531416,0.6139191302563828,0.6134450233596239,0.6129709164628651,0.612022443027016,0.6096516489008904,0.6072808547747648,-0.09476945088553879,-11.5,-93.5
23722,"(-13.5, -88.5)",-1.0083557432225344e-07,0.5923280577399869,4.443161534994911e-05,0.5911418280436599,0.5909577022849475,0.590773576526235,0.5905894507675226,0.5902210984145234,0.5893003687853869,0.5883796391562504,-0.03680498462762251,-13.5,-88.5
23723,"(-13.5, -87.5)",-3.45132107326789e-07,0.5857637002753042,0.0005008211991148759,0.5817035661647119,0.5810733549367332,0.5804431437087545,0.5798129324807757,0.578552164892711,0.5754007636207099,0.5722493623487092,-0.12597321917427798,-13.5,-87.5
23724,"(-13.5, -86.5)",-5.934148378572424e-07,0.5794441112709604,0.0014134391576043905,0.5724631791184078,0.5713796036244805,0.5702960281305531,0.5692124526366258,0.5670447082339334,0.5616262373494588,0.5562077664649844,-0.21659641581789346,-13.5,-86.5
23725,"(-13.5, -85.5)",-8.205236861697104e-07,0.5732795988980252,0.0025356985636001412,0.5636269582539247,0.5621286820029788,0.5606304057520329,0.559132129501087,0.556134756475509,0.5486425546970934,0.5411503529186779,-0.29949114545194433,-13.5,-85.5
23726,"(-13.5, -84.5)",-9.96114272558565e-07,0.5671863549657835,0.0034577111747763345,0.5554680666634045,0.5536491620017127,0.5518302573400207,0.5500113526783288,0.5463725472406723,0.5372770278179401,0.5281815083952077,-0.36358170948387625,-13.5,-84.5
23727,"(-13.5, -83.5)",-1.1406041967536983e-06,0.5610045907753648,0.004168233379655328,0.5475865230047543,0.545503779741482,0.5434210364782098,0.5413382932149375,0.5371716660841963,0.5267568091636382,0.5163419522430802,-0.41632053181509987,-13.5,-83.5
23728,"(-13.5, -82.5)",-1.303314474763914e-06,0.5543110530558234,0.005012869868305736,0.5389788615747008,0.5365990093437818,0.5342191571128629,0.531839304881944,0.5270782971056314,0.5151777326365621,0.5032771681674928,-0.4757097832888286,-13.5,-82.5
23729,"(-13.5, -81.5)",-1.4825627279956654e-06,0.5465317344544179,0.0060556804489769744,0.5290908665222769,0.5263837069809568,0.5236765474396368,0.5209693878983167,0.5155535862529486,0.5020163059836201,0.4884790257142917,-0.5411353957184178,-13.5,-81.5
23730,"(-13.5, -80.5)",-1.6660177361291437e-06,0.5377865506658419,0.0072702189695422765,0.5181875180180187,0.5151453696318469,0.5121032212456751,0.5090610728595032,0.5029751100694234,0.4877627021208282,0.472550294172233,-0.6080964736871375,-13.5,-80.5
23731,"(-13.5, -79.5)",-1.8574297856425958e-06,0.5288100788063798,0.008682837678406384,0.5069592748080802,0.5035676080194968,0.5001759412309135,0.4967842744423301,0.4899990834353778,0.4730388920626752,0.4560787006899726,-0.6779618717595475,-13.5,-79.5
23732,"(-13.5, -78.5)",-2.038592522493466e-06,0.5204495604403963,0.010065623645812871,0.4964675580057831,0.4927450880597101,0.489022618113637,0.4853001481675639,0.4778531696828953,0.4592387813600074,0.4406243930371196,-0.7440862707101151,-13.5,-78.5
23733,"(-13.5, -77.5)",-2.1856758445538106e-06,0.5129649824455503,0.011119172626640528,0.4872526918102193,0.4832616477180641,0.4792706036259088,0.4752795595337536,0.4672952856735985,0.4473378795369776,0.4273804734003568,-0.797771683262141,-13.5,-77.5
23734,"(-13.5, -76.5)",-2.275317243156943e-06,0.506177779351834,0.011560095649260192,0.4794109473033357,0.4752562180173311,0.4711014887313265,0.4669467594453219,0.4586350255560696,0.4378591038088036,0.4170831820615376,-0.8304907937522843,-13.5,-76.5
23735,"(-13.5, -75.5)",-2.305511108686597e-06,0.5010963495162409,0.011444832388564195,0.4739743168336518,0.4697644535491901,0.4655545902647283,0.4613447269802666,0.4529226949002345,0.4318710729668172,0.41081945103339984,-0.841511554670608,-13.5,-75.5
23804,"(-11.5, -91.5)",-5.511868582032411e-07,0.604919880853214,0.0009213235215470572,0.5984357186533111,0.5974292514502321,0.5964227842471529,0.5954163170440737,0.5934028314510573,0.5883699442488035,0.5833370570465497,-0.20118320324418298,-11.5,-91.5
24209,"(-20.5, -70.5)",-1.909799918557849e-07,0.42259741556727387,0.00017198733266310384,0.4203507269430824,0.42000199747795375,0.4196532680128251,0.4193045385476965,0.4186068886374473,0.4168630503318121,0.4151192120261769,-0.06970769702736149,-20.5,-70.5
24700,"(-18.5, -70.5)",-8.347907206537819e-07,0.4349579197765533,0.002805065054849454,0.42513744173878215,0.4236131138828683,0.42208878602695454,0.4205644581710407,0.4175149676684925,0.4098924935982028,0.4022700195279131,-0.3046986130386304,-18.5,-70.5
24701,"(-18.5, -71.5)",-6.904107353828475e-07,0.4417956934489921,0.0019398203095458695,0.4336737015579482,0.4324130115551392,0.4311523215523301,0.42989163154952104,0.4273695611331674,0.42106542070838665,0.41476128028360587,-0.25199991841473934,-18.5,-71.5
24728,"(-18.5, -73.5)",-2.408690280630496e-07,0.4591456389080985,0.00023126391842498434,0.4563120556619648,0.4558722288167216,0.4554324019714785,0.4549925751262354,0.454112680566721,0.4519133054714773,0.4497139303762336,-0.08791719524301311,-18.5,-73.5
24729,"(-18.5, -72.5)",-4.93336395363873e-07,0.4494131180534745,0.0009836444055271176,0.44360950869841387,0.4427086764404794,0.44180784418254493,0.44090701192461057,0.4391048540723464,0.4346001994462788,0.4300955448202113,-0.18006778430781364,-18.5,-72.5
24813,"(-17.5, -73.5)",-1.3016523029940694e-07,0.4567199611577901,5.933638575994493e-05,0.4551886973885479,0.4549510156780212,0.4547133339674945,0.4544756522569677,0.45400015867068394,0.4528116199528202,0.4516230812349562,-0.04751030905928354,-17.5,-73.5
24814,"(-17.5, -72.5)",-2.970146327476713e-07,0.4484295755353809,0.0003136253814124413,0.44493549539573735,0.4443931466763401,0.4438507979569428,0.4433084492375456,0.4422234547841184,0.43951141417249934,0.4367993735608804,-0.10841034095290002,-17.5,-72.5
24815,"(-17.5, -71.5)",-3.584912321255025e-07,0.4427541794015356,0.00046646144326334415,0.4385368885468112,0.43788228355695,0.4372276785670889,0.4365730735772277,0.4352635051062732,0.4319901216657353,0.4287167382251973,-0.13084929972580842,-17.5,-71.5
